class_name,language,tool,version,category,param_class,method_name,benchmark_base,metric,Benchmark,Mode,Threads,Samples,Score,score_error,Unit
AreaCuadrado,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,gc.time,com.bench.AbacusBenchmark.testMethod:gc.time,sample,1,100,117.0,,ms
AreaCuadrado,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,p0.00,com.bench.AbacusBenchmark.testMethod:p0.00,sample,1,1,0.00033,,ms/op
AreaCuadrado,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,p0.50,com.bench.AbacusBenchmark.testMethod:p0.50,sample,1,1,0.00036,,ms/op
AreaCuadrado,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,p0.90,com.bench.AbacusBenchmark.testMethod:p0.90,sample,1,1,0.000361,,ms/op
AreaCuadrado,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,p0.95,com.bench.AbacusBenchmark.testMethod:p0.95,sample,1,1,0.00037,,ms/op
AreaCuadrado,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,p0.99,com.bench.AbacusBenchmark.testMethod:p0.99,sample,1,1,0.000381,,ms/op
AreaCuadrado,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,p0.999,com.bench.AbacusBenchmark.testMethod:p0.999,sample,1,1,0.000591,,ms/op
AreaCuadrado,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,p0.9999,com.bench.AbacusBenchmark.testMethod:p0.9999,sample,1,1,0.004096,,ms/op
AreaCuadrado,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,p1.00,com.bench.AbacusBenchmark.testMethod:p1.00,sample,1,1,1.630208,,ms/op
AreaCuadrado,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,ss,1,100,0.018373,0.00243,ms/op
AreaCuadrado,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,ss,1,100,69.534466,5.656914,MB/sec
AreaCuadrado,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,ss,1,100,6882.0,6.783058,B/op
AreaCuadrado,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,ss,1,100,0.0,,counts
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,thrpt,1,100,3221.537209,20.515384,ops/ms
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,thrpt,1,100,147.46801,0.939147,MB/sec
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,thrpt,1,100,48.000215,2e-06,B/op
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,thrpt,1,100,60.0,,counts
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.time,com.bench.AbacusBenchmark.testMethod:gc.time,thrpt,1,100,111.0,,ms
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,avgt,1,100,0.000317,1e-06,ms/op
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,avgt,1,100,144.460217,0.538374,MB/sec
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,avgt,1,100,48.000219,1e-06,B/op
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,avgt,1,100,59.0,,counts
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.time,com.bench.AbacusBenchmark.testMethod:gc.time,avgt,1,100,106.0,,ms
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,sample,1,23206709,0.000354,0.0,ms/op
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,sample,1,100,135.905427,0.286879,MB/sec
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,sample,1,100,48.001954,0.000458,B/op
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,sample,1,100,56.0,,counts
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.time,com.bench.AbacusBenchmark.testMethod:gc.time,sample,1,100,118.0,,ms
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,p0.00,com.bench.AbacusBenchmark.testMethod:p0.00,sample,1,1,0.00031,,ms/op
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,p0.50,com.bench.AbacusBenchmark.testMethod:p0.50,sample,1,1,0.000351,,ms/op
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,p0.90,com.bench.AbacusBenchmark.testMethod:p0.90,sample,1,1,0.000361,,ms/op
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,p0.95,com.bench.AbacusBenchmark.testMethod:p0.95,sample,1,1,0.000361,,ms/op
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,p0.99,com.bench.AbacusBenchmark.testMethod:p0.99,sample,1,1,0.000371,,ms/op
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,p0.999,com.bench.AbacusBenchmark.testMethod:p0.999,sample,1,1,0.000611,,ms/op
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,p0.9999,com.bench.AbacusBenchmark.testMethod:p0.9999,sample,1,1,0.004056,,ms/op
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,p1.00,com.bench.AbacusBenchmark.testMethod:p1.00,sample,1,1,1.990656,,ms/op
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,ss,1,100,0.010299,0.001797,ms/op
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,ss,1,100,78.351121,5.937229,MB/sec
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,ss,1,100,6884.0,11.578859,B/op
AreaEsfera,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,ss,1,100,0.0,,counts
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,thrpt,1,100,2985.662541,9.74597,ops/ms
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,thrpt,1,100,136.670369,0.446126,MB/sec
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,thrpt,1,100,48.000232,1e-06,B/op
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,thrpt,1,100,56.0,,counts
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.time,com.bench.AbacusBenchmark.testMethod:gc.time,thrpt,1,100,102.0,,ms
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,avgt,1,100,0.000323,1e-06,ms/op
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,avgt,1,100,141.626275,0.384569,MB/sec
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,avgt,1,100,48.000223,1e-06,B/op
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,avgt,1,100,58.0,,counts
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.time,com.bench.AbacusBenchmark.testMethod:gc.time,avgt,1,100,101.0,,ms
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,sample,1,22537303,0.000374,1e-06,ms/op
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,sample,1,100,131.980438,0.198819,MB/sec
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,sample,1,100,48.001978,0.000423,B/op
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,sample,1,100,54.0,,counts
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.time,com.bench.AbacusBenchmark.testMethod:gc.time,sample,1,100,114.0,,ms
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.00,com.bench.AbacusBenchmark.testMethod:p0.00,sample,1,1,0.000331,,ms/op
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.50,com.bench.AbacusBenchmark.testMethod:p0.50,sample,1,1,0.000371,,ms/op
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.90,com.bench.AbacusBenchmark.testMethod:p0.90,sample,1,1,0.000381,,ms/op
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.95,com.bench.AbacusBenchmark.testMethod:p0.95,sample,1,1,0.000381,,ms/op
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.99,com.bench.AbacusBenchmark.testMethod:p0.99,sample,1,1,0.000391,,ms/op
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.999,com.bench.AbacusBenchmark.testMethod:p0.999,sample,1,1,0.000721,,ms/op
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.9999,com.bench.AbacusBenchmark.testMethod:p0.9999,sample,1,1,0.004168,,ms/op
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p1.00,com.bench.AbacusBenchmark.testMethod:p1.00,sample,1,1,2.72384,,ms/op
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,ss,1,100,0.010978,0.001669,ms/op
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,ss,1,100,74.126032,5.114256,MB/sec
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,ss,1,100,6880.0,0.0,B/op
AreaRectangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,ss,1,100,0.0,,counts
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,thrpt,1,100,2971.144561,12.386362,ops/ms
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,thrpt,1,100,136.006271,0.566945,MB/sec
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,thrpt,1,100,48.000233,1e-06,B/op
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,thrpt,1,100,56.0,,counts
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.time,com.bench.AbacusBenchmark.testMethod:gc.time,thrpt,1,100,99.0,,ms
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,avgt,1,100,0.000325,2e-06,ms/op
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,avgt,1,100,141.082158,0.709302,MB/sec
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,avgt,1,100,48.000224,1e-06,B/op
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,avgt,1,100,58.0,,counts
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.time,com.bench.AbacusBenchmark.testMethod:gc.time,avgt,1,100,106.0,,ms
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,sample,1,23182824,0.00036,0.0,ms/op
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,sample,1,100,135.765544,0.361918,MB/sec
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,sample,1,100,48.001961,0.000466,B/op
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,sample,1,100,55.0,,counts
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.time,com.bench.AbacusBenchmark.testMethod:gc.time,sample,1,100,117.0,,ms
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.00,com.bench.AbacusBenchmark.testMethod:p0.00,sample,1,1,0.000321,,ms/op
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.50,com.bench.AbacusBenchmark.testMethod:p0.50,sample,1,1,0.00036,,ms/op
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.90,com.bench.AbacusBenchmark.testMethod:p0.90,sample,1,1,0.000361,,ms/op
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.95,com.bench.AbacusBenchmark.testMethod:p0.95,sample,1,1,0.000361,,ms/op
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.99,com.bench.AbacusBenchmark.testMethod:p0.99,sample,1,1,0.000431,,ms/op
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.999,com.bench.AbacusBenchmark.testMethod:p0.999,sample,1,1,0.000641,,ms/op
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.9999,com.bench.AbacusBenchmark.testMethod:p0.9999,sample,1,1,0.004088,,ms/op
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p1.00,com.bench.AbacusBenchmark.testMethod:p1.00,sample,1,1,2.715648,,ms/op
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,ss,1,100,0.014494,0.0028,ms/op
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,ss,1,100,73.427311,7.530513,MB/sec
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,ss,1,100,6892.8,29.318842,B/op
AreaTriangulo,Java,Abacus,v1,Rare,Code.Java.Abacus.v1.Rare.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,ss,1,100,0.0,,counts
