className,run,durationMs,cpuSamples,heapUsedMB,gcCount,gcPauseMs,topMethod
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,053,5,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,024,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,033,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,018,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,019,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,032,11,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,097,3,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,068,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,039,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,089,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,029,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,072,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,047,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,076,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,011,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,079,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,092,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,015,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,073,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,084,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,008,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,045,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,069,12,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,002,6,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,054,8,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,062,3,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,066,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,075,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,057,9,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,095,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,036,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,043,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,099,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,040,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,041,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,078,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,037,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,059,3,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,004,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,055,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,010,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,027,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,031,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,020,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,048,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,087,3,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,074,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,023,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,081,1,1,0,0,0,jdk.jfr.internal.periodic.PeriodicEvents.doChunkEnd
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,022,8,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,049,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,093,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,077,1,1,0,0,0,jdk.jfr.internal.periodic.BatchManager.findBatch
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,046,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,007,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,091,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,006,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,035,13,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,034,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,063,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,042,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,005,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,021,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,013,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.EnergiaKinetica,094,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,058,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,065,7,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,050,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,003,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,098,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,082,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,052,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,080,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,088,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,096,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,060,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,014,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,001,5,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,026,9,1,0,0,0,java.lang.System$2.defineClass
Code.Java.Abacus.v1.Refactored.MediaGeometrica,071,9,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,012,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,056,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,051,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,016,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,090,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,030,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,009,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,044,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,061,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,017,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,064,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,086,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,085,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,038,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,028,9,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,070,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,100,9,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,067,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,025,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,083,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,053,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,024,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,033,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,018,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,019,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,032,2,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,097,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,068,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,039,7,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,089,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,029,5,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,072,6,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,047,10,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,076,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,011,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,079,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,092,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,015,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,073,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,084,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,008,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,045,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,069,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,002,2,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,054,1,1,0,0,0,java.lang.invoke.InfoFromMemberName.<init>
Code.Java.Abacus.v1.Refactored.MediaGeometrica,062,6,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,066,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,075,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,057,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,095,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,036,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,043,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,099,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,040,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,041,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,078,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,037,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,059,8,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,004,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,055,1,1,0,0,0,java.util.concurrent.locks.ReentrantLock.lock
Code.Java.Abacus.v1.Refactored.MediaGeometrica,010,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,027,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,031,13,1,0,0,0,java.lang.Thread.run
Code.Java.Abacus.v1.Refactored.MediaGeometrica,020,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,048,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,087,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,074,6,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,023,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,081,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,022,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,049,3,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,093,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,077,3,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,046,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,007,5,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,091,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,006,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,035,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,034,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,063,4,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,042,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,005,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,021,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.MediaGeometrica,013,12,1,0,0,0,java.lang.Thread.run
Code.Java.Abacus.v1.Refactored.MediaGeometrica,094,12,1,0,0,0,java.lang.Thread.run
Code.Java.Abacus.v1.Refactored.InteresCompuesto,058,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,065,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,050,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,003,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,098,7,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,082,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,052,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,080,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,088,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,096,10,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,060,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,014,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,001,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,026,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,071,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,012,4,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,056,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,051,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,016,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,090,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,030,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,009,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,044,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,061,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,017,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,064,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,086,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,085,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,038,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,028,13,1,0,0,0,java.lang.Thread.run
Code.Java.Abacus.v1.Refactored.InteresCompuesto,070,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,100,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,067,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,025,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,083,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,053,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,024,13,1,0,0,0,java.lang.Thread.run
Code.Java.Abacus.v1.Refactored.InteresCompuesto,033,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,018,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,019,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,032,3,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,097,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,068,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,039,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,089,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,029,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,072,11,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,047,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,076,6,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,011,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,079,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,092,7,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,015,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,073,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,084,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,008,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,045,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,069,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,002,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,054,11,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,062,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,066,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,075,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,057,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,095,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,036,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,043,0,2,0,0,0,java.lang.Thread.run
Code.Java.Abacus.v1.Refactored.InteresCompuesto,099,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,040,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,041,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,078,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,037,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,059,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,004,6,1,0,0,0,java.lang.Class.getEnumConstantsShared
Code.Java.Abacus.v1.Refactored.InteresCompuesto,055,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,010,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,027,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,031,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,020,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,048,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,087,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,074,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,023,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,081,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,022,9,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,049,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,093,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,077,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,046,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,007,0,1,0,0,0,jdk.internal.org.objectweb.asm.MethodWriter.visitLabel
Code.Java.Abacus.v1.Refactored.InteresCompuesto,091,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,006,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,035,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,034,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,063,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,042,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,005,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,021,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,013,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.InteresCompuesto,094,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,058,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,065,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,050,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,003,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,098,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,082,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,052,8,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,080,0,1,0,0,0,java.lang.Class.getEnumConstantsShared
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,088,12,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,096,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,060,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,014,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,001,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,026,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,071,1,1,0,0,0,java.util.concurrent.locks.ReentrantLock$NonfairSync.initialTryLock
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,012,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,056,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,051,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,016,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,090,8,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,030,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,009,5,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,044,12,1,0,0,0,java.lang.Thread.run
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,061,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,017,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,064,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,086,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,085,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,038,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,028,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,070,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,100,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,067,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,025,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,083,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,053,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,024,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,033,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,018,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,019,4,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,032,2,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,097,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,068,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Refactored.PotenciaRaiz,039,0,0,0,0,0,N/A
