class_name,language,tool,version,category,param_class,method_name,benchmark_base,metric,Benchmark,Mode,Threads,Samples,Score,score_error,Unit
AreaCuadrado,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,sample,1,21611986,0.000378,0.0,ms/op
AreaCuadrado,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,sample,1,100,126.561043,0.279217,MB/sec
AreaCuadrado,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,sample,1,100,48.002051,0.000444,B/op
AreaCuadrado,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,sample,1,100,52.0,,counts
AreaCuadrado,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,gc.time,com.bench.AbacusBenchmark.testMethod:gc.time,sample,1,100,109.0,,ms
AreaCuadrado,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,p0.00,com.bench.AbacusBenchmark.testMethod:p0.00,sample,1,1,0.00035,,ms/op
AreaCuadrado,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,p0.50,com.bench.AbacusBenchmark.testMethod:p0.50,sample,1,1,0.000371,,ms/op
AreaCuadrado,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,p0.90,com.bench.AbacusBenchmark.testMethod:p0.90,sample,1,1,0.000381,,ms/op
AreaCuadrado,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,p0.95,com.bench.AbacusBenchmark.testMethod:p0.95,sample,1,1,0.000381,,ms/op
AreaCuadrado,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,p0.99,com.bench.AbacusBenchmark.testMethod:p0.99,sample,1,1,0.00043,,ms/op
AreaCuadrado,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,p0.999,com.bench.AbacusBenchmark.testMethod:p0.999,sample,1,1,0.000752,,ms/op
AreaCuadrado,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,p0.9999,com.bench.AbacusBenchmark.testMethod:p0.9999,sample,1,1,0.004168,,ms/op
AreaCuadrado,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,p1.00,com.bench.AbacusBenchmark.testMethod:p1.00,sample,1,1,1.789952,,ms/op
AreaCuadrado,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,ss,1,100,0.019459,0.00348,ms/op
AreaCuadrado,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,ss,1,100,68.649028,6.520197,MB/sec
AreaCuadrado,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,ss,1,100,6886.8,20.982453,B/op
AreaCuadrado,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaCuadrado,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,ss,1,100,0.0,,counts
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,thrpt,1,100,2835.899561,15.277421,ops/ms
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,thrpt,1,100,129.814793,0.699268,MB/sec
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,thrpt,1,100,48.000244,1e-06,B/op
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,thrpt,1,100,53.0,,counts
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.time,com.bench.AbacusBenchmark.testMethod:gc.time,thrpt,1,100,99.0,,ms
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,avgt,1,100,0.000365,1e-06,ms/op
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,avgt,1,100,125.431323,0.502452,MB/sec
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,avgt,1,100,48.000252,1e-06,B/op
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,avgt,1,100,51.0,,counts
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.time,com.bench.AbacusBenchmark.testMethod:gc.time,avgt,1,100,93.0,,ms
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,sample,1,22119556,0.000365,1e-06,ms/op
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,sample,1,100,129.537327,0.258078,MB/sec
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,sample,1,100,48.002005,0.000492,B/op
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,sample,1,100,53.0,,counts
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.time,com.bench.AbacusBenchmark.testMethod:gc.time,sample,1,100,112.0,,ms
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,p0.00,com.bench.AbacusBenchmark.testMethod:p0.00,sample,1,1,0.00034,,ms/op
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,p0.50,com.bench.AbacusBenchmark.testMethod:p0.50,sample,1,1,0.000361,,ms/op
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,p0.90,com.bench.AbacusBenchmark.testMethod:p0.90,sample,1,1,0.000371,,ms/op
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,p0.95,com.bench.AbacusBenchmark.testMethod:p0.95,sample,1,1,0.000371,,ms/op
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,p0.99,com.bench.AbacusBenchmark.testMethod:p0.99,sample,1,1,0.000441,,ms/op
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,p0.999,com.bench.AbacusBenchmark.testMethod:p0.999,sample,1,1,0.000652,,ms/op
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,p0.9999,com.bench.AbacusBenchmark.testMethod:p0.9999,sample,1,1,0.004168,,ms/op
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,p1.00,com.bench.AbacusBenchmark.testMethod:p1.00,sample,1,1,2.736128,,ms/op
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,ss,1,100,0.014435,0.003055,ms/op
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,ss,1,100,74.206633,7.990632,MB/sec
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,ss,1,100,6885.68,15.499184,B/op
AreaEsfera,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaEsfera,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,ss,1,100,0.0,,counts
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,thrpt,1,100,2728.016336,8.577215,ops/ms
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,thrpt,1,100,124.87712,0.392626,MB/sec
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,thrpt,1,100,48.000253,1e-06,B/op
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,thrpt,1,100,51.0,,counts
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.time,com.bench.AbacusBenchmark.testMethod:gc.time,thrpt,1,100,97.0,,ms
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,avgt,1,100,0.000353,2e-06,ms/op
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,avgt,1,100,129.773973,0.718172,MB/sec
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,avgt,1,100,48.000244,1e-06,B/op
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,avgt,1,100,53.0,,counts
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.time,com.bench.AbacusBenchmark.testMethod:gc.time,avgt,1,100,99.0,,ms
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,sample,1,21218545,0.000387,1e-06,ms/op
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,sample,1,100,124.251577,0.480326,MB/sec
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,sample,1,100,48.002136,0.00049,B/op
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,sample,1,100,51.0,,counts
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.time,com.bench.AbacusBenchmark.testMethod:gc.time,sample,1,100,111.0,,ms
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.00,com.bench.AbacusBenchmark.testMethod:p0.00,sample,1,1,0.00035,,ms/op
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.50,com.bench.AbacusBenchmark.testMethod:p0.50,sample,1,1,0.000381,,ms/op
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.90,com.bench.AbacusBenchmark.testMethod:p0.90,sample,1,1,0.000391,,ms/op
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.95,com.bench.AbacusBenchmark.testMethod:p0.95,sample,1,1,0.0004,,ms/op
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.99,com.bench.AbacusBenchmark.testMethod:p0.99,sample,1,1,0.000411,,ms/op
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.999,com.bench.AbacusBenchmark.testMethod:p0.999,sample,1,1,0.000882,,ms/op
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.9999,com.bench.AbacusBenchmark.testMethod:p0.9999,sample,1,1,0.004264,,ms/op
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p1.00,com.bench.AbacusBenchmark.testMethod:p1.00,sample,1,1,2.64192,,ms/op
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,ss,1,100,0.017875,0.002745,ms/op
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,ss,1,100,69.388563,5.03867,MB/sec
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,ss,1,100,6892.72,35.057468,B/op
AreaRectangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaRectangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,ss,1,100,0.0,,counts
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,thrpt,1,100,2791.618007,11.916877,ops/ms
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,thrpt,1,100,127.788574,0.545503,MB/sec
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,thrpt,1,100,48.000247,1e-06,B/op
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,thrpt,1,100,52.0,,counts
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.time,com.bench.AbacusBenchmark.testMethod:gc.time,thrpt,1,100,97.0,,ms
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,avgt,1,100,0.000359,1e-06,ms/op
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,avgt,1,100,127.474619,0.24531,MB/sec
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,avgt,1,100,48.000248,1e-06,B/op
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,avgt,1,100,52.0,,counts
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.time,com.bench.AbacusBenchmark.testMethod:gc.time,avgt,1,100,95.0,,ms
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,sample,1,21835523,0.000377,1e-06,ms/op
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,sample,1,100,127.865245,0.207784,MB/sec
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate.norm,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate.norm,sample,1,100,48.002061,0.000465,B/op
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.count,com.bench.AbacusBenchmark.testMethod:gc.count,sample,1,100,52.0,,counts
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.time,com.bench.AbacusBenchmark.testMethod:gc.time,sample,1,100,114.0,,ms
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.00,com.bench.AbacusBenchmark.testMethod:p0.00,sample,1,1,0.00035,,ms/op
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.50,com.bench.AbacusBenchmark.testMethod:p0.50,sample,1,1,0.000371,,ms/op
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.90,com.bench.AbacusBenchmark.testMethod:p0.90,sample,1,1,0.000381,,ms/op
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.95,com.bench.AbacusBenchmark.testMethod:p0.95,sample,1,1,0.000381,,ms/op
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.99,com.bench.AbacusBenchmark.testMethod:p0.99,sample,1,1,0.000421,,ms/op
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.999,com.bench.AbacusBenchmark.testMethod:p0.999,sample,1,1,0.000811,,ms/op
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p0.9999,com.bench.AbacusBenchmark.testMethod:p0.9999,sample,1,1,0.004408,,ms/op
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,p1.00,com.bench.AbacusBenchmark.testMethod:p1.00,sample,1,1,2.838528,,ms/op
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,,com.bench.AbacusBenchmark.testMethod,ss,1,100,0.015831,0.003168,ms/op
AreaTriangulo,Java,Abacus,v1,Refactored,Code.Java.Abacus.v1.Refactored.AreaTriangulo,testMethod,com.bench.AbacusBenchmark.testMethod,gc.alloc.rate,com.bench.AbacusBenchmark.testMethod:gc.alloc.rate,ss,1,100,69.792678,7.33367,MB/sec
