file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DesviacionEstandar.java,Code.Java.Abacus.v1.Refactored.DesviacionEstandar,main/1[java.lang.String[]],false,9,1,0,0,0,3,3,15,0,6,1,3,0,0,2,0,0,0,1,11,8,4,1,0,0,0,9,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroParImpar.java,Code.Java.Abacus.v1.Refactored.NumeroParImpar,main/1[java.lang.String[]],false,9,0,0,0,0,2,1,9,0,1,1,1,0,0,0,1,0,0,2,3,1,3,1,0,0,0,4,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaPrimeroN.java,Code.Java.Abacus.v1.Refactored.SumaPrimeroN,main/1[java.lang.String[]],false,9,0,0,0,0,2,1,8,0,3,1,1,0,0,1,0,0,0,2,3,4,1,1,0,0,0,8,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Mediana.java,Code.Java.Abacus.v1.Refactored.Mediana,main/1[java.lang.String[]],false,10,1,0,0,0,2,2,12,0,2,1,2,0,0,0,1,0,1,1,14,3,8,1,0,0,0,4,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ContarImpares.java,Code.Java.Abacus.v1.Refactored.ContarImpares,contar/1[int[]],false,13,1,1,1,0,4,0,12,1,1,1,0,0,0,1,2,0,0,1,3,1,1,2,0,0,0,21,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ContarImpares.java,Code.Java.Abacus.v1.Refactored.ContarImpares,main/1[java.lang.String[]],false,27,2,1,0,1,1,2,5,0,2,1,2,1,1,0,0,0,0,1,10,2,1,0,0,0,0,5,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionBinario.java,Code.Java.Abacus.v1.Refactored.ConversionBinario,convertir/1[int],false,13,0,1,1,0,2,1,6,2,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,7,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionBinario.java,Code.Java.Abacus.v1.Refactored.ConversionBinario,convertirManual/1[int],false,26,0,0,0,0,4,3,12,2,2,1,3,0,0,1,1,0,0,2,6,3,2,1,0,0,0,15,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionBinario.java,Code.Java.Abacus.v1.Refactored.ConversionBinario,main/1[java.lang.String[]],false,42,1,1,0,1,1,3,5,0,2,1,3,1,1,0,0,0,0,1,1,2,0,0,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PuntoMedio.java,Code.Java.Abacus.v1.Refactored.PuntoMedio$Punto,"Punto/2[double,double]",true,15,0,2,2,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PuntoMedio.java,Code.Java.Abacus.v1.Refactored.PuntoMedio$Punto,toString/0,false,21,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroMayor.java,Code.Java.Abacus.v1.Refactored.NumeroMayor,main/1[java.lang.String[]],false,9,0,0,0,0,3,1,7,0,4,1,1,0,0,0,0,0,0,1,3,6,1,1,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/RangoEstadistico.java,Code.Java.Abacus.v1.Refactored.RangoEstadistico,calcular/1[double[]],false,13,1,1,1,0,6,0,12,1,2,1,0,0,0,1,2,0,0,1,3,4,1,2,0,0,0,22,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/RangoEstadistico.java,Code.Java.Abacus.v1.Refactored.RangoEstadistico,main/1[java.lang.String[]],false,29,2,1,0,1,1,3,5,0,2,1,3,1,1,0,0,0,0,1,7,2,0,0,0,0,0,5,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MinimoArray.java,Code.Java.Abacus.v1.Refactored.MinimoArray,encontrar/1[int[]],false,13,1,1,1,0,5,0,12,1,2,1,0,0,0,1,2,0,0,1,3,3,0,2,0,0,0,20,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MinimoArray.java,Code.Java.Abacus.v1.Refactored.MinimoArray,main/1[java.lang.String[]],false,27,2,1,0,1,1,2,5,0,2,1,2,1,1,0,0,0,0,1,5,2,1,0,0,0,0,5,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Porcentaje.java,Code.Java.Abacus.v1.Refactored.Porcentaje,main/1[java.lang.String[]],false,9,0,0,0,0,1,1,6,0,3,1,1,0,0,0,0,0,1,3,3,3,3,0,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaMatrices.java,Code.Java.Abacus.v1.Refactored.SumaMatrices,"sumar/2[int[][],int[][]]",false,14,1,1,1,0,7,0,17,1,5,2,0,0,0,2,4,0,0,2,5,6,1,2,0,0,0,29,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaMatrices.java,Code.Java.Abacus.v1.Refactored.SumaMatrices,main/1[java.lang.String[]],false,36,2,1,0,1,3,4,12,0,3,1,4,1,1,2,0,0,0,2,8,3,1,2,0,0,0,9,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoIMC.java,Code.Java.Abacus.v1.Refactored.CalculoIMC,main/1[java.lang.String[]],false,9,0,0,0,0,1,1,6,0,3,1,1,0,0,0,0,0,1,1,2,3,3,0,0,0,0,8,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoDescuento.java,Code.Java.Abacus.v1.Refactored.CalculoDescuento,main/1[java.lang.String[]],false,9,0,0,0,0,1,1,6,0,3,1,1,0,0,0,0,0,1,1,3,3,4,0,0,0,0,7,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/AreaEsfera.java,Code.Java.Abacus.v1.Refactored.AreaEsfera,calcular/1[double],false,14,0,1,1,0,2,0,6,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,17,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/AreaEsfera.java,Code.Java.Abacus.v1.Refactored.AreaEsfera,main/1[java.lang.String[]],false,21,1,1,0,1,1,3,5,0,2,1,3,1,1,0,0,0,0,1,1,2,0,0,0,0,0,7,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroPerfecto.java,Code.Java.Abacus.v1.Refactored.NumeroPerfecto,main/1[java.lang.String[]],false,9,0,0,0,0,4,1,8,0,3,1,1,0,0,1,2,0,1,2,4,4,2,2,0,0,0,7,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/LeyOhm.java,Code.Java.Abacus.v1.Refactored.LeyOhm,main/1[java.lang.String[]],false,9,0,0,0,0,1,1,6,0,3,1,1,0,0,0,0,0,0,2,2,3,2,0,0,0,0,5,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CoeficienteVariacion.java,Code.Java.Abacus.v1.Refactored.CoeficienteVariacion,calcular/1[double[]],false,13,1,1,1,0,6,2,19,1,4,1,2,0,0,2,3,0,1,2,6,6,5,1,0,0,0,25,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CoeficienteVariacion.java,Code.Java.Abacus.v1.Refactored.CoeficienteVariacion,main/1[java.lang.String[]],false,37,2,1,0,1,1,3,5,0,2,1,3,1,1,0,0,0,0,1,5,2,0,0,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroArmstrong.java,Code.Java.Abacus.v1.Refactored.NumeroArmstrong,esArmstrong/1[int],false,14,0,1,1,0,4,3,14,2,4,1,3,0,0,1,2,0,0,0,5,6,1,1,0,0,0,24,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroArmstrong.java,Code.Java.Abacus.v1.Refactored.NumeroArmstrong,main/1[java.lang.String[]],false,32,1,1,0,1,2,3,5,0,2,1,3,1,1,0,0,0,0,3,1,2,0,0,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/InvertirArray.java,Code.Java.Abacus.v1.Refactored.InvertirArray,invertir/1[int[]],false,15,1,1,1,0,3,0,10,1,2,1,0,0,0,1,1,0,0,1,2,3,1,1,0,0,0,21,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/InvertirArray.java,Code.Java.Abacus.v1.Refactored.InvertirArray,main/1[java.lang.String[]],false,27,2,1,0,1,1,4,6,0,2,1,4,1,1,0,0,0,0,1,5,2,0,0,0,0,0,5,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoIVA.java,Code.Java.Abacus.v1.Refactored.CalculoIVA,"calcularMontoIVA/2[double,double]",false,30,0,1,1,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoIVA.java,Code.Java.Abacus.v1.Refactored.CalculoIVA,main/1[java.lang.String[]],false,34,1,2,0,2,1,4,8,0,3,1,4,2,1,0,0,0,0,3,1,3,0,0,0,0,0,12,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoIVA.java,Code.Java.Abacus.v1.Refactored.CalculoIVA,"calcularPrecioConIVA/2[double,double]",false,16,0,1,1,0,3,0,6,1,0,2,0,0,0,0,0,0,1,1,3,0,2,1,0,0,0,24,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/OrdenarArray.java,Code.Java.Abacus.v1.Refactored.OrdenarArray,ordenar/1[int[]],false,15,1,1,1,0,2,2,8,1,1,1,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,22,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/OrdenarArray.java,Code.Java.Abacus.v1.Refactored.OrdenarArray,main/1[java.lang.String[]],false,25,2,1,0,1,1,4,6,0,2,1,4,1,1,0,0,0,0,1,5,2,0,0,0,0,0,5,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CaidaLibre.java,Code.Java.Abacus.v1.Refactored.CaidaLibre,main/1[java.lang.String[]],false,9,0,0,0,0,1,1,6,0,3,1,1,0,0,0,0,0,0,2,3,3,2,0,0,0,0,5,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroAleatorio.java,Code.Java.Abacus.v1.Refactored.NumeroAleatorio,"generarDecimal/2[double,double]",false,32,0,0,0,0,2,1,6,1,0,2,1,0,0,0,0,0,1,1,0,0,3,1,0,0,0,20,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroAleatorio.java,Code.Java.Abacus.v1.Refactored.NumeroAleatorio,"generar/2[int,int]",false,18,0,1,1,0,2,1,6,1,0,2,1,0,0,0,0,0,0,1,1,0,3,1,0,0,0,19,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroAleatorio.java,Code.Java.Abacus.v1.Refactored.NumeroAleatorio,main/1[java.lang.String[]],false,40,1,1,0,1,1,3,5,0,3,1,3,1,1,0,0,0,0,1,2,3,0,0,0,0,0,8,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionKgLibras.java,Code.Java.Abacus.v1.Refactored.ConversionKgLibras,main/1[java.lang.String[]],false,9,0,0,0,0,1,1,5,0,2,1,1,0,0,0,0,0,0,2,2,2,2,0,0,0,0,5,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MediaArmonica.java,Code.Java.Abacus.v1.Refactored.MediaArmonica,calcular/1[double[]],false,13,1,1,1,0,5,0,13,1,1,1,0,0,0,1,2,0,0,2,4,2,2,2,0,0,0,22,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MediaArmonica.java,Code.Java.Abacus.v1.Refactored.MediaArmonica,main/1[java.lang.String[]],false,29,2,1,0,1,1,3,5,0,2,1,3,1,1,0,0,0,0,1,3,2,0,0,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoEdad.java,Code.Java.Abacus.v1.Refactored.CalculoEdad,"calcularEdadExacta/2[java.time.LocalDate,java.time.LocalDate]",false,31,0,0,0,0,2,2,6,1,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,30,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoEdad.java,Code.Java.Abacus.v1.Refactored.CalculoEdad,main/1[java.lang.String[]],false,39,1,1,0,1,1,3,6,0,3,1,3,1,1,0,0,0,0,1,2,3,0,0,0,0,0,8,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoEdad.java,Code.Java.Abacus.v1.Refactored.CalculoEdad,"calcularEdad/2[int,int]",false,17,0,1,1,0,2,0,6,1,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,22,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PerimetroRectangulo.java,Code.Java.Abacus.v1.Refactored.PerimetroRectangulo,main/1[java.lang.String[]],false,9,0,0,0,0,1,1,6,0,3,1,1,0,0,0,0,0,1,1,3,3,3,0,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ValorAbsoluto.java,Code.Java.Abacus.v1.Refactored.ValorAbsoluto,main/1[java.lang.String[]],false,9,0,0,0,0,1,2,5,0,2,1,2,0,0,0,0,0,0,2,1,2,1,0,0,0,0,7,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SegundosAHoras.java,Code.Java.Abacus.v1.Refactored.SegundosAHoras,main/1[java.lang.String[]],false,45,2,1,0,1,1,3,5,0,2,1,3,1,1,0,0,0,0,1,1,2,0,0,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SegundosAHoras.java,Code.Java.Abacus.v1.Refactored.SegundosAHoras,convertir/1[int],false,33,1,2,1,1,2,0,9,1,3,1,0,0,0,0,0,0,1,1,5,3,4,1,0,0,0,20,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MediaGeometrica.java,Code.Java.Abacus.v1.Refactored.MediaGeometrica,calcular/1[double[]],false,13,1,1,1,0,5,1,13,1,1,1,1,0,0,1,2,0,0,2,4,2,1,2,0,0,0,23,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MediaGeometrica.java,Code.Java.Abacus.v1.Refactored.MediaGeometrica,main/1[java.lang.String[]],false,29,2,1,0,1,1,3,5,0,2,1,3,1,1,0,0,0,0,1,3,2,0,0,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PerimetroCuadrado.java,Code.Java.Abacus.v1.Refactored.PerimetroCuadrado,calcular/1[double],false,13,0,1,1,0,2,0,6,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,15,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PerimetroCuadrado.java,Code.Java.Abacus.v1.Refactored.PerimetroCuadrado,main/1[java.lang.String[]],false,20,1,1,0,1,1,3,5,0,2,1,3,1,1,0,0,0,0,1,1,2,0,0,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionHexadecimal.java,Code.Java.Abacus.v1.Refactored.ConversionHexadecimal,convertir/1[int],false,13,0,1,1,0,2,2,6,2,0,1,2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,7,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionHexadecimal.java,Code.Java.Abacus.v1.Refactored.ConversionHexadecimal,main/1[java.lang.String[]],false,21,1,1,0,1,1,3,5,0,2,1,3,1,1,0,0,0,0,1,1,2,0,0,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Potencia.java,Code.Java.Abacus.v1.Refactored.Potencia,main/1[java.lang.String[]],false,9,0,0,0,0,1,1,6,0,3,1,1,0,0,0,0,0,0,2,2,3,2,0,0,0,0,5,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/AreaTriangulo.java,Code.Java.Abacus.v1.Refactored.AreaTriangulo,main/1[java.lang.String[]],false,9,0,0,0,0,1,1,6,0,3,1,1,0,0,0,0,0,1,1,3,3,3,0,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/SumaImpares.java,Code.Java.Abacus.v1.Refactored.SumaImpares,main/1[java.lang.String[]],false,9,0,0,0,0,2,1,8,0,3,1,1,0,0,1,0,0,0,2,4,5,1,1,0,0,0,8,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionKmMillas.java,Code.Java.Abacus.v1.Refactored.ConversionKmMillas,main/1[java.lang.String[]],false,9,0,0,0,0,1,1,5,0,2,1,1,0,0,0,0,0,0,2,2,2,2,0,0,0,0,5,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PromedioNumeros.java,Code.Java.Abacus.v1.Refactored.PromedioNumeros,main/1[java.lang.String[]],false,9,1,0,0,0,2,1,9,0,3,1,1,0,0,1,0,0,0,1,6,4,2,1,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Percentil.java,Code.Java.Abacus.v1.Refactored.Percentil,"calcular/2[double[],int]",false,16,1,1,1,0,6,4,18,2,5,2,4,0,0,0,3,0,2,2,6,5,8,1,0,0,0,28,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Percentil.java,Code.Java.Abacus.v1.Refactored.Percentil,main/1[java.lang.String[]],false,40,2,1,0,1,1,3,6,0,3,1,3,1,1,0,0,0,0,1,11,3,0,0,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ContarPares.java,Code.Java.Abacus.v1.Refactored.ContarPares,contar/1[int[]],false,13,1,1,1,0,4,0,12,1,1,1,0,0,0,1,2,0,0,1,3,1,1,2,0,0,0,21,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ContarPares.java,Code.Java.Abacus.v1.Refactored.ContarPares,main/1[java.lang.String[]],false,27,2,1,0,1,1,2,5,0,2,1,2,1,1,0,0,0,0,1,10,2,1,0,0,0,0,5,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DistanciaEuclidiana.java,Code.Java.Abacus.v1.Refactored.DistanciaEuclidiana,"calcular/4[double,double,double,double]",false,46,2,2,0,2,1,1,3,1,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DistanciaEuclidiana.java,Code.Java.Abacus.v1.Refactored.DistanciaEuclidiana,"calcular/2[Code.Java.Abacus.v1.Refactored.DistanciaEuclidiana.Punto,Code.Java.Abacus.v1.Refactored.DistanciaEuclidiana.Punto]",false,27,1,2,2,0,3,1,8,1,2,2,1,0,0,0,2,0,0,1,0,2,5,1,0,0,0,24,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DistanciaEuclidiana.java,Code.Java.Abacus.v1.Refactored.DistanciaEuclidiana,main/1[java.lang.String[]],false,50,2,2,0,2,1,3,6,0,3,1,3,1,1,0,0,0,0,1,4,3,0,0,0,0,0,7,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/TransponerMatriz.java,Code.Java.Abacus.v1.Refactored.TransponerMatriz,transponer/1[int[][]],false,13,1,1,1,0,5,0,14,1,5,1,0,0,0,2,2,0,0,1,4,6,0,2,0,0,0,18,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/TransponerMatriz.java,Code.Java.Abacus.v1.Refactored.TransponerMatriz,main/1[java.lang.String[]],false,31,2,1,0,1,3,4,11,0,2,1,4,1,1,2,0,0,0,2,6,2,1,2,0,0,0,7,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroPrimo.java,Code.Java.Abacus.v1.Refactored.NumeroPrimo,main/1[java.lang.String[]],false,9,0,0,0,0,5,2,12,0,3,1,2,0,0,1,1,0,1,2,4,5,2,2,0,0,0,9,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumerosPrimos.java,Code.Java.Abacus.v1.Refactored.NumerosPrimos,main/1[java.lang.String[]],false,9,0,0,0,0,5,3,14,0,4,1,3,0,0,2,1,0,0,3,4,5,3,3,0,0,0,11,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DiasAAnios.java,Code.Java.Abacus.v1.Refactored.DiasAAnios,convertir/1[int],false,33,1,2,1,1,2,0,8,1,2,1,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,28,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DiasAAnios.java,Code.Java.Abacus.v1.Refactored.DiasAAnios,main/1[java.lang.String[]],false,44,2,1,0,1,1,3,5,0,2,1,3,1,1,0,0,0,0,1,1,2,0,0,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoPropina.java,Code.Java.Abacus.v1.Refactored.CalculoPropina,main/1[java.lang.String[]],false,9,0,0,0,0,1,1,7,0,4,1,1,0,0,0,0,0,0,1,3,4,4,0,0,0,0,8,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoSalario.java,Code.Java.Abacus.v1.Refactored.CalculoSalario,"calcularConExtras/4[double,int,int,double]",false,31,1,1,0,1,1,1,5,1,2,4,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,26,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoSalario.java,Code.Java.Abacus.v1.Refactored.CalculoSalario,"calcular/2[double,int]",false,14,0,2,2,0,3,0,6,1,0,2,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,23,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoSalario.java,Code.Java.Abacus.v1.Refactored.CalculoSalario,main/1[java.lang.String[]],false,38,1,1,0,1,1,3,6,0,3,1,3,1,1,0,0,0,0,1,2,3,0,0,0,0,0,9,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/InteresSimple.java,Code.Java.Abacus.v1.Refactored.InteresSimple,main/1[java.lang.String[]],false,9,0,0,0,0,1,1,7,0,4,1,1,0,0,0,0,0,1,1,4,4,3,0,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculosCirculo.java,Code.Java.Abacus.v1.Refactored.CalculosCirculo,main/1[java.lang.String[]],false,9,0,0,0,0,1,1,8,0,4,1,1,0,0,0,0,0,0,2,3,4,4,0,0,0,0,7,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PendienteRecta.java,Code.Java.Abacus.v1.Refactored.PendienteRecta,"calcular/2[Code.Java.Abacus.v1.Refactored.PendienteRecta.Punto,Code.Java.Abacus.v1.Refactored.PendienteRecta.Punto]",false,28,1,1,1,0,4,0,11,1,2,2,0,0,0,0,3,0,0,2,1,2,3,1,0,0,0,33,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PendienteRecta.java,Code.Java.Abacus.v1.Refactored.PendienteRecta,main/1[java.lang.String[]],false,43,2,2,0,2,2,4,11,0,3,1,4,1,1,0,0,1,0,2,4,3,1,1,0,0,0,12,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionCelsiusFahrenheit.java,Code.Java.Abacus.v1.Refactored.ConversionCelsiusFahrenheit,main/1[java.lang.String[]],false,9,0,0,0,0,1,1,5,0,2,1,1,0,0,0,0,0,1,2,4,2,4,0,0,0,0,4,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/AreaCuadrado.java,Code.Java.Abacus.v1.Refactored.AreaCuadrado,calcular/1[double],false,13,0,1,1,0,2,0,6,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,15,9,0,true
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/AreaCuadrado.java,Code.Java.Abacus.v1.Refactored.AreaCuadrado,main/1[java.lang.String[]],false,20,1,1,0,1,1,3,5,0,2,1,3,1,1,0,0,0,0,1,1,2,0,0,0,0,0,6,9,0,false
