className,run,durationMs,cpuSamples,heapUsedMB,gcCount,gcPauseMs,topMethod
Code.Java.Abacus.v1.Rare.SumaPrimeroN,033,3,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,018,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,019,10,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,032,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,097,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,068,2,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,039,2,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,089,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,029,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,072,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,047,5,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,076,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,011,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,079,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,092,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,015,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,073,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,084,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,008,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,045,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,069,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,002,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,054,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,062,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,066,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,075,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,057,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,095,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,036,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,043,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,099,6,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,040,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,041,8,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,078,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,037,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,059,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,004,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,055,8,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,010,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,027,9,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,031,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,020,1,1,0,0,0,java.lang.invoke.MethodHandles$Lookup.revealDirect
Code.Java.Abacus.v1.Rare.SumaPrimeroN,048,6,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,087,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,074,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,023,7,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,081,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,022,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,049,3,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,093,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,077,7,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,046,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,007,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,091,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,006,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,035,6,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,034,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,063,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,042,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,005,7,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,021,7,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,013,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.SumaPrimeroN,094,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,058,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,065,6,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,050,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,003,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,098,4,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,082,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,052,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,080,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,088,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,096,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,060,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,014,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,001,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,026,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,071,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,012,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,056,7,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,051,5,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,016,8,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,090,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,030,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,009,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,044,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,061,5,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,017,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,064,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,086,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,085,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,038,6,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,028,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,070,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,100,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,067,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,025,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,083,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,053,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,024,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,033,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,018,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,019,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,032,5,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,097,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,068,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,039,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,089,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,029,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,072,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,047,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,076,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,011,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,079,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,092,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,015,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,073,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,084,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,008,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,045,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,069,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,002,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,054,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,062,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,066,7,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,075,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,057,7,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,095,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,036,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,043,4,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,099,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,040,2,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,041,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,078,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,037,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,059,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,004,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,055,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,010,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,027,1,1,0,0,0,java.lang.invoke.MethodHandles$Lookup.hasFullPrivilegeAccess
Code.Java.Abacus.v1.Rare.InvertirArray,031,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,020,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,048,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,087,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,074,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,023,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,081,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,022,12,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,049,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,093,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,077,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,046,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,007,7,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,091,11,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,006,3,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,035,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,034,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,063,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,042,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,005,10,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,021,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,013,7,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.InvertirArray,094,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,058,8,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,065,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,050,6,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,003,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,098,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,082,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,052,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,080,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,088,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,096,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,060,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,014,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,001,6,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,026,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,071,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,012,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,056,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,051,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,016,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,090,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,030,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,009,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,044,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,061,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,017,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,064,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,086,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,085,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,038,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,028,5,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,070,4,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,100,2,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,067,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,025,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,083,7,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,053,1,1,0,0,0,jdk.internal.reflect.ReflectionFactory.copyMethod
Code.Java.Abacus.v1.Rare.NumeroPerfecto,024,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,033,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,018,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,019,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,032,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,097,3,1,0,0,0,java.lang.invoke.MethodHandles$Lookup$ClassOption.optionsToFlag
Code.Java.Abacus.v1.Rare.NumeroPerfecto,068,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,039,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,089,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,029,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,072,3,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,047,11,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,076,1,1,0,0,0,jdk.jfr.internal.periodic.BatchManager.groupTasksIntoBatches
Code.Java.Abacus.v1.Rare.NumeroPerfecto,011,9,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,079,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,092,3,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,015,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,073,4,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,084,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,008,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,045,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,069,2,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,002,8,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,054,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,062,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,066,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,075,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,057,8,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,095,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,036,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,043,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,099,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,040,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,041,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,078,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,037,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,059,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,004,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,055,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,010,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,027,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,031,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,020,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,048,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,087,4,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,074,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,023,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,081,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,022,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,049,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,093,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,077,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,046,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,007,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,091,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,006,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,035,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,034,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,063,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,042,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,005,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,021,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,013,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.NumeroPerfecto,094,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.EnergiaKinetica,058,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.EnergiaKinetica,065,1,1,0,0,0,java.util.TimerThread.run
Code.Java.Abacus.v1.Rare.EnergiaKinetica,050,0,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.EnergiaKinetica,003,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.EnergiaKinetica,098,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.EnergiaKinetica,082,7,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.EnergiaKinetica,052,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.EnergiaKinetica,080,3,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.EnergiaKinetica,088,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.EnergiaKinetica,096,3,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.EnergiaKinetica,060,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.EnergiaKinetica,014,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.EnergiaKinetica,001,7,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.EnergiaKinetica,026,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.EnergiaKinetica,071,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.EnergiaKinetica,012,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.EnergiaKinetica,056,1,1,0,0,0,java.util.ImmutableCollections$Set12$1.next
Code.Java.Abacus.v1.Rare.EnergiaKinetica,051,1,0,0,0,0,N/A
Code.Java.Abacus.v1.Rare.EnergiaKinetica,016,0,0,0,0,0,N/A
